mes|diasemana|tipaccid|sexo|edad|nomgeo|longitud|latitud
1|1|4|2|22|Benito Juárez|-99.15164|19.36024
1|1|2|3|32|Benito Juárez|-99.16627|19.36841
1|2|10|2|44|Benito Juárez|-99.17025|19.39983
1|2|1|2|33|Benito Juárez|-99.16013|19.36805
1|3|10|1|0|Benito Juárez|-99.14957|19.38980
1|3|1|2|19|Benito Juárez|-99.17607|19.39308
1|5|11|1|0|Benito Juárez|-99.17850|19.36960
1|6|1|1|0|Benito Juárez|-99.13755|19.40284
1|6|10|1|0|Benito Juárez|-99.16486|19.37061
1|1|1|1|0|Benito Juárez|-99.12911|19.40035
1|1|11|1|0|Benito Juárez|-99.18363|19.38385
1|2|11|1|0|Benito Juárez|-99.15856|19.38104
1|3|11|1|0|Benito Juárez|-99.15952|19.37413
1|7|1|1|0|Benito Juárez|-99.18647|19.38510
1|1|2|2|40|Benito Juárez|-99.15435|19.37356
1|1|1|1|0|Benito Juárez|-99.13820|19.40351
1|4|1|3|28|Benito Juárez|-99.19060|19.37883
1|1|1|1|0|Benito Juárez|-99.13322|19.38749
1|1|1|1|0|Benito Juárez|-99.13169|19.39452
2|6|2|2|24|Benito Juárez|-99.16340|19.37053
2|6|2|3|60|Benito Juárez|-99.17091|19.37195
2|7|1|1|0|Benito Juárez|-99.19001|19.37264
2|2|1|3|30|Benito Juárez|-99.13664|19.37948
2|3|10|1|0|Benito Juárez|-99.17480|19.36230
2|4|10|1|0|Benito Juárez|-99.12491|19.36905
2|4|10|1|0|Benito Juárez|-99.12496|19.36877
2|5|10|1|0|Benito Juárez|-99.14423|19.38638
2|5|1|1|0|Benito Juárez|-99.19139|19.38372
2|6|1|1|0|Benito Juárez|-99.15197|19.36296
2|6|1|1|0|Benito Juárez|-99.13901|19.36987
2|7|1|2|50|Benito Juárez|-99.06641|19.33215
2|1|2|2|65|Benito Juárez|-99.16661|19.38279
2|1|4|2|61|Benito Juárez|-99.14719|19.39972
2|1|1|2|32|Benito Juárez|-99.14530|19.36858
2|2|10|2|53|Benito Juárez|-99.16112|19.37106
2|6|10|1|0|Benito Juárez|-99.15433|19.36178
2|1|1|2|58|Benito Juárez|-99.18442|19.40627
2|2|1|1|0|Benito Juárez|-99.14755|19.39520
2|3|1|1|0|Benito Juárez|-99.13512|19.39665
2|6|1|2|33|Benito Juárez|-99.16472|19.39699
2|6|1|2|59|Benito Juárez|-99.15347|19.40007
2|2|1|2|25|Benito Juárez|-99.15662|19.38492
2|2|1|1|0|Benito Juárez|-99.17342|19.37249
2|3|1|2|24|Benito Juárez|-99.19089|19.37596
2|3|10|1|0|Benito Juárez|-99.15344|19.37844
2|4|1|1|0|Benito Juárez|-99.15942|19.37908
2|5|1|3|39|Benito Juárez|-99.17488|19.38612
2|6|1|2|26|Benito Juárez|-99.16037|19.37425
2|6|1|2|30|Benito Juárez|-99.15826|19.38529
2|7|4|2|26|Benito Juárez|-99.13971|19.38267
2|7|1|2|43|Benito Juárez|-99.18128|19.39553
2|7|1|3|61|Benito Juárez|-99.18904|19.39115
2|1|1|2|24|Benito Juárez|-99.16044|19.38328
2|1|1|2|23|Benito Juárez|-99.15257|19.37829
2|2|1|3|46|Benito Juárez|-99.15826|19.38529
2|2|1|2|46|Benito Juárez|-99.17916|19.39207
2|5|1|2|51|Benito Juárez|-99.14262|19.37670
2|5|1|2|24|Benito Juárez|-99.18606|19.38901
2|6|1|2|50|Benito Juárez|-99.15433|19.36178
2|6|10|2|21|Benito Juárez|-99.18633|19.38640
2|7|1|2|59|Benito Juárez|-99.19100|19.38464
2|1|10|2|56|Benito Juárez|-99.13835|19.39174
2|3|1|2|69|Benito Juárez|-99.13392|19.38447
2|3|1|3|71|Benito Juárez|-99.16969|19.38349
2|3|1|2|32|Benito Juárez|-99.15999|19.38170
2|3|1|2|41|Benito Juárez|-99.18984|19.38809
2|4|1|2|26|Benito Juárez|-99.14276|19.36281
2|4|1|2|27|Benito Juárez|-99.18897|19.36462
2|5|4|2|45|Benito Juárez|-99.15799|19.37052
2|6|4|2|52|Benito Juárez|-99.18109|19.36717
2|6|1|2|31|Benito Juárez|-99.18087|19.36783
2|6|10|2|53|Benito Juárez|-99.14609|19.39509
2|6|1|2|23|Benito Juárez|-99.17423|19.38827
2|6|1|3|25|Benito Juárez|-99.13727|19.39855
2|6|4|2|47|Benito Juárez|-99.16029|19.36368
2|1|1|2|24|Benito Juárez|-99.14104|19.39751
2|1|1|2|20|Benito Juárez|-99.17551|19.38429
2|3|1|3|44|Benito Juárez|-99.16812|19.38313
2|4|1|3|34|Benito Juárez|-99.17781|19.37972
2|4|1|2|36|Benito Juárez|-99.16489|19.38676
2|4|1|2|50|Benito Juárez|-99.18647|19.38511
2|7|1|2|27|Benito Juárez|-99.16630|19.37786
2|1|1|2|63|Benito Juárez|-99.18647|19.38511
2|2|1|2|45|Benito Juárez|-99.15445|19.38035
2|2|1|3|33|Benito Juárez|-99.16113|19.40132
2|2|1|2|38|Benito Juárez|-99.15789|19.38090
2|3|1|2|28|Benito Juárez|-99.16119|19.38594
2|4|4|2|29|Benito Juárez|-99.14018|19.40264
2|4|1|2|21|Benito Juárez|-99.17826|19.37359
2|4|1|2|26|Benito Juárez|-99.15941|19.38122
1|5|10|2|21|Benito Juárez|-99.14146|19.37081
3|7|1|1|0|Benito Juárez|-99.14786|19.37745
3|1|2|2|35|Benito Juárez|-99.16609|19.39767
3|2|1|2|49|Benito Juárez|-99.13943|19.38451
3|3|10|1|0|Benito Juárez|-99.14191|19.38496
3|4|1|1|0|Benito Juárez|-99.14602|19.37400
3|5|11|2|51|Benito Juárez|-99.14251|19.36428
3|5|1|1|0|Benito Juárez|-99.18469|19.36825
3|5|10|2|26|Benito Juárez|-99.17451|19.36201
3|3|2|2|54|Benito Juárez|-99.15910|19.37934
3|3|1|1|0|Benito Juárez|-99.15545|19.40341
3|3|1|2|60|Benito Juárez|-99.17748|19.38775
3|5|1|1|0|Benito Juárez|-99.14021|19.37950
3|6|1|1|0|Benito Juárez|-99.14609|19.39508
3|3|10|2|29|Benito Juárez|-99.15663|19.38926
3|4|2|2|25|Benito Juárez|-99.15985|19.40974
3|5|6|2|45|Benito Juárez|-99.13649|19.39521
3|6|1|1|0|Benito Juárez|-99.14514|19.40223
3|7|1|1|0|Benito Juárez|-99.15209|19.40012
3|4|1|1|0|Benito Juárez|-99.14747|19.38390
3|7|1|3|31|Benito Juárez|-99.18574|19.37833
3|1|1|2|53|Benito Juárez|-99.14666|19.39073
3|2|1|2|44|Benito Juárez|-99.15540|19.40406
3|2|1|2|21|Benito Juárez|-99.15903|19.38546
3|3|1|2|35|Benito Juárez|-99.15445|19.38035
3|4|10|3|43|Benito Juárez|-99.17658|19.36594
3|5|10|3|41|Benito Juárez|-99.15298|19.37340
3|5|10|2|54|Benito Juárez|-99.15774|19.37394
3|5|1|3|32|Benito Juárez|-99.15588|19.39822
3|6|1|2|60|Benito Juárez|-99.13366|19.39794
3|6|1|2|66|Benito Juárez|-99.13633|19.38883
3|4|1|2|40|Benito Juárez|-99.17480|19.36230
3|4|1|2|56|Benito Juárez|-99.14018|19.35963
3|5|11|2|37|Benito Juárez|-99.15386|19.37350
3|2|1|3|43|Benito Juárez|-99.14424|19.37850
3|6|1|2|26|Benito Juárez|-99.16161|19.36914
3|7|4|2|38|Benito Juárez|-99.18544|19.39475
3|1|1|3|35|Benito Juárez|-99.18416|19.38883
3|1|1|2|44|Benito Juárez|-99.13835|19.39174
3|2|4|2|40|Benito Juárez|-99.13517|19.38206
3|5|1|2|42|Benito Juárez|-99.15316|19.35770
3|1|1|3|28|Benito Juárez|-99.16573|19.38014
3|1|1|3|28|Benito Juárez|-99.18861|19.36758
2|3|1|2|24|Benito Juárez|-99.19089|19.37596
2|6|1|3|25|Benito Juárez|-99.18126|19.39134
4|7|10|1|0|Benito Juárez|-99.14169|19.36929
4|3|1|1|0|Benito Juárez|-99.14397|19.34234
4|3|1|1|0|Benito Juárez|-99.15506|19.39822
4|6|1|1|0|Benito Juárez|-99.14609|19.39509
4|6|4|1|0|Benito Juárez|-99.14820|19.37926
4|3|10|2|31|Benito Juárez|-99.18647|19.38511
4|3|10|1|0|Benito Juárez|-99.15358|19.39822
4|1|1|1|0|Benito Juárez|-99.14641|19.38566
4|4|1|1|0|Benito Juárez|-99.10501|19.37853
4|5|4|1|0|Benito Juárez|-99.15790|19.36668
4|3|1|2|37|Benito Juárez|-99.17774|19.36514
4|4|1|2|37|Benito Juárez|-99.14389|19.34251
4|4|1|2|28|Benito Juárez|-99.16732|19.35849
4|6|1|3|57|Benito Juárez|-99.15792|19.42610
4|7|1|2|27|Benito Juárez|-99.13774|19.36721
4|2|1|2|28|Benito Juárez|-99.16337|19.37027
4|6|1|2|51|Benito Juárez|-99.13774|19.36721
4|1|1|2|32|Benito Juárez|-99.14497|19.40388
4|4|1|2|46|Benito Juárez|-99.16645|19.38979
4|4|1|2|34|Benito Juárez|-99.17383|19.36769
4|6|1|2|33|Benito Juárez|-99.18910|19.39569
4|2|4|3|54|Benito Juárez|-99.14033|19.37856
4|4|1|3|55|Benito Juárez|-99.14560|19.35735
4|4|1|2|57|Benito Juárez|-99.17672|19.38582
3|4|4|2|39|Benito Juárez|-99.13984|19.35692
5|5|10|1|0|Benito Juárez|-99.15237|19.38445
5|2|1|1|0|Benito Juárez|-99.14771|19.38172
5|5|12|2|55|Benito Juárez|-99.14215|19.39610
5|5|1|2|52|Benito Juárez|-99.13820|19.40351
5|7|4|2|46|Benito Juárez|-99.14544|19.36475
5|3|4|2|54|Benito Juárez|-99.14507|19.35733
5|7|10|2|42|Benito Juárez|-99.14346|19.36957
5|7|1|3|30|Benito Juárez|-99.18096|19.39710
5|2|1|2|30|Benito Juárez|-99.16792|19.38062
5|7|1|2|55|Benito Juárez|-99.15104|19.37318
5|1|10|3|33|Benito Juárez|-99.15962|19.38310
5|2|1|2|30|Benito Juárez|-99.16657|19.39497
5|5|1|2|33|Benito Juárez|-99.18647|19.38511
5|6|1|2|41|Benito Juárez|-99.15589|19.39822
5|7|1|2|30|Benito Juárez|-99.18647|19.38510
5|7|1|2|34|Benito Juárez|-99.15303|19.36157
5|3|1|2|32|Benito Juárez|-99.17016|19.35875
4|4|1|2|52|Benito Juárez|-99.14609|19.39509
6|4|10|1|0|Benito Juárez|-99.14632|19.38138
6|4|10|1|0|Benito Juárez|-99.14632|19.38138
6|5|10|1|0|Benito Juárez|-99.16627|19.36841
6|5|10|2|32|Benito Juárez|-99.14283|19.37823
6|7|1|2|22|Benito Juárez|-99.15852|19.40154
6|3|4|3|46|Benito Juárez|-99.15072|19.39893
1|4|1|3|28|Benito Juárez|-99.16034|19.40301
6|7|4|2|32|Benito Juárez|-99.16140|19.39863
6|7|1|2|34|Benito Juárez|-99.14179|19.36865
6|2|10|2|52|Benito Juárez|-99.17763|19.39257
6|3|1|2|24|Benito Juárez|-99.16709|19.38727
6|3|1|2|32|Benito Juárez|-99.18763|19.37595
6|4|4|2|31|Benito Juárez|-99.15607|19.39583
6|5|1|2|42|Benito Juárez|-99.17865|19.38192
6|6|4|2|37|Benito Juárez|-99.17619|19.38224
6|6|1|2|35|Benito Juárez|-99.18303|19.38517
6|6|1|2|62|Benito Juárez|-99.16188|19.37687
6|7|4|2|24|Benito Juárez|-99.17171|19.35956
6|1|4|2|55|Benito Juárez|-99.18830|19.37018
6|2|1|2|48|Benito Juárez|-99.14704|19.38777
6|2|1|2|52|Benito Juárez|-99.16867|19.39786
6|4|1|2|48|Benito Juárez|-99.15133|19.39120
6|4|10|2|38|Benito Juárez|-99.17774|19.36514
6|4|4|2|20|Benito Juárez|-99.17933|19.36678
6|5|1|2|19|Benito Juárez|-99.13420|19.39893
7|5|4|2|42|Benito Juárez|-99.14820|19.37926
7|5|1|2|33|Benito Juárez|-99.14267|19.40376
7|7|1|2|30|Benito Juárez|-99.13777|19.39540
7|1|1|2|49|Benito Juárez|-99.15079|19.39822
7|4|1|2|27|Benito Juárez|-99.13984|19.35692
7|6|4|2|27|Benito Juárez|-99.16854|19.39537
7|3|4|2|47|Benito Juárez|-99.16714|19.39832
7|4|1|2|38|Benito Juárez|-99.18613|19.38835
7|4|1|2|21|Benito Juárez|-99.17232|19.38643
7|5|1|3|36|Benito Juárez|-99.13755|19.37693
7|6|1|2|28|Benito Juárez|-99.14621|19.37888
7|6|4|2|39|Benito Juárez|-99.17285|19.36414
7|7|10|2|35|Benito Juárez|-99.15789|19.38090
7|3|1|3|45|Benito Juárez|-99.17818|19.39393
7|3|1|2|26|Benito Juárez|-99.14804|19.38001
7|4|1|2|75|Benito Juárez|-99.15941|19.38122
7|6|1|2|36|Benito Juárez|-99.11383|19.32643
7|6|1|2|53|Benito Juárez|-99.15405|19.37247
7|7|4|3|24|Benito Juárez|-99.13873|19.38910
7|1|1|2|53|Benito Juárez|-99.17043|19.39979
7|1|4|2|61|Benito Juárez|-99.14510|19.37581
7|2|1|2|63|Benito Juárez|-99.16514|19.38246
7|2|10|3|39|Benito Juárez|-99.13845|19.37833
7|5|4|2|26|Benito Juárez|-99.16472|19.39699
7|4|1|1|0|Benito Juárez|-99.12555|19.29288
7|1|1|1|0|Benito Juárez|-99.15049|19.36681
7|5|10|1|0|Benito Juárez|-99.14882|19.38858
7|1|1|1|0|Benito Juárez|-99.14386|19.35727
7|2|1|1|0|Benito Juárez|-99.14386|19.35726
7|2|1|1|0|Benito Juárez|-99.14530|19.36858
8|4|1|2|32|Benito Juárez|-99.13214|19.39458
7|4|1|1|0|Benito Juárez|-99.14252|19.36428
7|1|1|1|0|Benito Juárez|-99.16417|19.38659
7|4|1|1|0|Benito Juárez|-99.14251|19.37079
7|5|4|1|0|Benito Juárez|-99.16301|19.36477
7|5|1|1|0|Benito Juárez|-99.17736|19.39012
8|1|1|1|0|Benito Juárez|-99.14609|19.39508
8|3|1|1|0|Benito Juárez|-99.15743|19.38509
8|3|1|1|0|Benito Juárez|-99.14507|19.35733
8|3|1|1|0|Benito Juárez|-99.15743|19.38509
8|3|1|1|0|Benito Juárez|-99.15831|19.37586
8|1|10|1|0|Benito Juárez|-99.15314|19.38014
8|2|10|1|0|Benito Juárez|-99.15020|19.40405
8|3|1|1|0|Benito Juárez|-99.14914|19.37436
8|7|1|2|35|Benito Juárez|-99.15742|19.38509
8|7|10|3|38|Benito Juárez|-99.15870|19.37063
8|6|1|3|34|Benito Juárez|-99.13535|19.39143
8|7|10|2|46|Benito Juárez|-99.18759|19.38516
8|7|4|2|28|Benito Juárez|-99.17309|19.39898
8|2|1|3|36|Benito Juárez|-99.14549|19.39960
8|3|1|2|53|Benito Juárez|-99.15667|19.39828
8|4|1|2|34|Benito Juárez|-99.14021|19.37935
8|6|10|2|33|Benito Juárez|-99.14149|19.35707
8|1|1|2|61|Benito Juárez|-99.15826|19.38529
8|3|1|2|61|Benito Juárez|-99.17298|19.38590
8|3|1|2|36|Benito Juárez|-99.19192|19.37263
8|4|1|2|56|Benito Juárez|-99.15147|19.38991
8|6|4|2|56|Benito Juárez|-99.18037|19.39470
8|2|10|2|37|Benito Juárez|-99.14595|19.36484
8|3|1|2|49|Benito Juárez|-99.15643|19.39065
8|4|1|2|28|Benito Juárez|-99.15433|19.39822
8|5|1|2|35|Benito Juárez|-99.15445|19.38035
8|6|10|2|24|Benito Juárez|-99.14268|19.38317
8|1|1|3|34|Benito Juárez|-99.14251|19.37817
2|5|4|2|21|Benito Juárez|-99.17075|19.38373
9|2|10|1|0|Benito Juárez|-99.18136|19.39551
9|1|1|1|0|Benito Juárez|-99.15449|19.36998
9|2|10|1|0|Benito Juárez|-99.15258|19.35788
9|3|1|1|0|Benito Juárez|-99.14644|19.39247
9|7|1|1|0|Benito Juárez|-99.14966|19.39535
9|6|1|1|0|Benito Juárez|-99.14156|19.37013
9|2|1|2|42|Benito Juárez|-99.15804|19.38948
9|2|1|2|20|Benito Juárez|-99.16503|19.38925
9|2|1|2|55|Benito Juárez|-99.14984|19.37056
9|2|1|2|36|Benito Juárez|-99.13305|19.38837
9|2|1|2|28|Benito Juárez|-99.16034|19.40301
9|2|4|3|30|Benito Juárez|-99.15691|19.39541
12|6|1|1|0|Benito Juárez|-99.17837|19.38551
9|4|10|2|20|Benito Juárez|-99.14595|19.36484
9|5|4|2|35|Benito Juárez|-99.14624|19.35832
9|6|10|2|52|Benito Juárez|-99.13996|19.38105
9|2|1|2|47|Benito Juárez|-99.16812|19.38313
9|2|1|2|40|Benito Juárez|-99.14738|19.36506
9|2|1|2|39|Benito Juárez|-99.16034|19.40301
9|4|1|2|54|Benito Juárez|-99.14829|19.36082
9|4|1|2|32|Benito Juárez|-99.17708|19.39578
9|4|4|3|32|Benito Juárez|-99.16891|19.37358
9|5|1|2|20|Benito Juárez|-99.16119|19.38594
9|6|1|2|30|Benito Juárez|-99.16343|19.38949
9|1|4|2|23|Benito Juárez|-99.15607|19.39583
9|1|10|2|53|Benito Juárez|-99.18303|19.38517
9|2|1|2|54|Benito Juárez|-99.17896|19.37375
9|3|1|2|53|Benito Juárez|-99.14786|19.38081
9|4|4|2|23|Benito Juárez|-99.17773|19.39763
9|4|1|2|35|Benito Juárez|-99.12001|19.31165
9|5|1|2|32|Benito Juárez|-99.13767|19.37615
9|5|1|3|65|Benito Juárez|-99.17171|19.35957
9|5|1|2|46|Benito Juárez|-99.14789|19.40124
9|6|1|2|19|Benito Juárez|-99.16001|19.31892
9|6|4|2|31|Benito Juárez|-99.18469|19.36825
9|7|1|3|51|Benito Juárez|-99.18427|19.37020
9|1|1|2|45|Benito Juárez|-99.15675|19.37034
9|2|1|2|40|Benito Juárez|-99.14252|19.36428
9|5|4|2|39|Benito Juárez|-99.13853|19.39050
9|7|1|3|36|Benito Juárez|-99.15753|19.37596
9|2|1|2|42|Benito Juárez|-99.13399|19.39593
10|2|1|1|0|Benito Juárez|-99.18128|19.39553
10|3|2|1|0|Benito Juárez|-99.18262|19.38673
10|4|1|1|0|Benito Juárez|-99.16777|19.40042
10|3|2|1|0|Benito Juárez|-99.16746|19.37328
10|6|1|1|0|Benito Juárez|-99.16292|19.36249
10|1|10|1|0|Benito Juárez|-99.17819|19.38953
10|3|1|1|0|Benito Juárez|-99.18308|19.39084
10|5|10|1|0|Benito Juárez|-99.17771|19.38242
10|2|1|1|0|Benito Juárez|-99.15743|19.38509
10|7|1|1|0|Benito Juárez|-99.14675|19.37898
10|6|4|1|0|Benito Juárez|-99.15020|19.38827
10|4|1|2|56|Benito Juárez|-99.13777|19.39540
10|5|1|3|35|Benito Juárez|-99.14178|19.36873
10|5|4|2|27|Benito Juárez|-99.17766|19.39735
10|3|1|2|35|Benito Juárez|-99.18913|19.36301
10|5|1|3|73|Benito Juárez|-99.17016|19.35875
10|1|10|2|23|Benito Juárez|-99.13914|19.38637
10|2|4|2|31|Benito Juárez|-99.13757|19.39212
10|3|4|2|27|Benito Juárez|-99.15870|19.37719
10|3|1|2|40|Benito Juárez|-99.15743|19.38509
10|3|1|3|45|Benito Juárez|-99.16083|19.36861
10|4|10|2|22|Benito Juárez|-99.13777|19.39540
10|5|10|2|31|Benito Juárez|-99.18627|19.38703
10|6|1|2|44|Benito Juárez|-99.17871|19.39092
10|7|4|2|33|Benito Juárez|-99.15441|19.39677
10|7|1|2|51|Benito Juárez|-99.14169|19.36929
10|1|1|2|29|Benito Juárez|-99.14497|19.40388
10|1|1|2|42|Benito Juárez|-99.19083|19.38502
10|2|1|2|55|Benito Juárez|-99.16037|19.37425
10|4|1|2|47|Benito Juárez|-99.14146|19.37080
10|6|1|2|37|Benito Juárez|-99.14326|19.37091
10|7|4|2|26|Benito Juárez|-99.14386|19.35727
10|7|4|2|21|Benito Juárez|-99.13971|19.38267
10|1|1|2|29|Benito Juárez|-99.15568|19.38054
10|2|1|2|33|Benito Juárez|-99.14731|19.39819
10|4|1|2|58|Benito Juárez|-99.13914|19.38637
10|6|4|3|28|Benito Juárez|-99.13810|19.37689
9|3|1|2|31|Benito Juárez|-99.14504|19.40327
10|6|1|2|36|Benito Juárez|-99.18014|19.39961
10|5|10|1|0|Benito Juárez|-99.17675|19.36840
11|7|10|2|66|Benito Juárez|-99.14749|19.36070
11|1|1|2|51|Benito Juárez|-99.18146|19.36957
11|5|10|3|75|Benito Juárez|-99.13919|19.37696
11|2|4|2|26|Benito Juárez|-99.18830|19.37018
11|2|1|3|26|Benito Juárez|-99.14021|19.37935
11|3|1|2|23|Benito Juárez|-99.15283|19.36841
11|3|10|2|29|Benito Juárez|-99.18633|19.38640
11|5|4|2|40|Benito Juárez|-99.18873|19.36667
11|5|1|2|68|Benito Juárez|-99.15743|19.38509
11|5|1|2|46|Benito Juárez|-99.14005|19.40362
11|5|1|2|49|Benito Juárez|-99.17855|19.37505
11|6|4|2|25|Benito Juárez|-99.18756|19.37225
11|2|4|3|20|Benito Juárez|-99.16950|19.37750
11|2|1|2|51|Benito Juárez|-99.13313|19.39473
11|3|1|2|49|Benito Juárez|-99.13969|19.39419
11|4|10|2|31|Benito Juárez|-99.18128|19.39553
11|1|1|2|41|Benito Juárez|-99.16486|19.37061
11|2|1|3|26|Benito Juárez|-99.15086|19.36942
11|6|1|3|48|Benito Juárez|-99.14440|19.38733
11|7|10|2|28|Benito Juárez|-99.16971|19.38787
11|7|1|1|0|Benito Juárez|-99.14716|19.38671
11|5|1|1|0|Benito Juárez|-99.15607|19.39583
11|3|10|2|22|Benito Juárez|-99.15505|19.39822
11|5|1|1|0|Benito Juárez|-99.15079|19.39821
11|3|10|1|0|Benito Juárez|-99.15639|19.38066
11|6|1|1|0|Benito Juárez|-99.17604|19.39299
11|1|10|1|0|Benito Juárez|-99.17774|19.36514
11|3|10|1|0|Benito Juárez|-99.16732|19.39280
12|3|10|2|37|Benito Juárez|-99.18714|19.37286
12|3|4|2|51|Benito Juárez|-99.14240|19.39457
12|4|10|2|34|Benito Juárez|-99.15560|19.40173
12|4|1|2|56|Benito Juárez|-99.13495|19.39347
12|5|10|2|19|Benito Juárez|-99.15388|19.39401
12|5|4|2|28|Benito Juárez|-99.14344|19.37834
12|6|4|2|47|Benito Juárez|-99.17901|19.36642
12|2|1|2|33|Benito Juárez|-99.17774|19.36514
12|4|1|2|36|Benito Juárez|-99.13549|19.37719
12|6|4|2|24|Benito Juárez|-99.14169|19.36929
12|7|4|2|40|Benito Juárez|-99.16969|19.38349
12|1|1|2|32|Benito Juárez|-99.17865|19.38192
12|4|4|2|26|Benito Juárez|-99.17172|19.39854
12|4|1|2|29|Benito Juárez|-99.16280|19.38875
12|5|4|2|20|Benito Juárez|-99.14169|19.36929
12|6|1|3|21|Benito Juárez|-99.14095|19.37436
12|3|10|2|39|Benito Juárez|-99.18208|19.39113
12|4|1|2|30|Benito Juárez|-99.13810|19.37689
12|7|4|2|26|Benito Juárez|-99.14005|19.40362
12|1|1|2|36|Benito Juárez|-99.15662|19.38492
12|1|1|2|25|Benito Juárez|-99.16299|19.36214
12|2|1|2|45|Benito Juárez|-99.17669|19.38571
12|3|10|2|26|Benito Juárez|-99.17240|19.39870
12|6|1|1|0|Benito Juárez|-99.13659|19.40281
12|4|1|1|0|Benito Juárez|-99.13419|19.38718
12|2|1|1|0|Benito Juárez|-99.15558|19.36632
12|7|1|1|0|Benito Juárez|-99.13853|19.37562
12|5|1|1|0|Benito Juárez|-99.14609|19.39509
12|4|1|2|55|Benito Juárez|-99.17684|19.38060
10|4|1|2|29|Cuauhtémoc|-99.14974|19.43553
1|7|1|3|42|Cuauhtémoc|-99.16816|19.41955
1|1|4|2|35|Cuauhtémoc|-99.13030|19.43047
1|1|4|2|60|Cuauhtémoc|-99.13772|19.45970
1|4|1|2|44|Cuauhtémoc|-99.17176|19.42528
1|5|1|2|45|Cuauhtémoc|-99.14005|19.40362
1|2|1|1|0|Cuauhtémoc|-99.13564|19.40328
1|4|1|1|0|Cuauhtémoc|-99.13361|19.42224
1|4|1|1|0|Cuauhtémoc|-99.13512|19.41266
1|5|1|1|0|Cuauhtémoc|-99.14058|19.41858
1|3|1|1|0|Cuauhtémoc|-99.13136|19.42127
1|1|1|1|0|Cuauhtémoc|-99.12311|19.44266
1|3|10|1|0|Cuauhtémoc|-99.16812|19.40699
1|1|1|1|0|Cuauhtémoc|-99.17795|19.40575
1|1|1|1|0|Cuauhtémoc|-99.15493|19.42402
1|5|1|1|0|Cuauhtémoc|-99.15530|19.40534
1|3|10|2|29|Cuauhtémoc|-99.13089|19.45311
1|5|10|2|39|Cuauhtémoc|-99.14495|19.45625
1|5|10|3|51|Cuauhtémoc|-99.14230|19.40663
1|5|2|2|29|Cuauhtémoc|-99.15514|19.44277
1|1|1|2|28|Cuauhtémoc|-99.13778|19.43738
1|2|2|2|35|Cuauhtémoc|-99.15643|19.43811
1|2|2|2|67|Cuauhtémoc|-99.15042|19.41943
1|3|1|2|37|Cuauhtémoc|-99.17502|19.41897
1|3|11|3|64|Cuauhtémoc|-99.16782|19.41808
1|3|2|2|50|Cuauhtémoc|-99.13303|19.42590
1|4|2|2|36|Cuauhtémoc|-99.16416|19.40992
1|5|1|2|99|Cuauhtémoc|-99.14338|19.42483
1|6|1|2|22|Cuauhtémoc|-99.15716|19.41795
1|6|1|2|32|Cuauhtémoc|-99.12852|19.42848
1|1|4|2|30|Cuauhtémoc|-99.15808|19.43696
1|1|2|2|99|Cuauhtémoc|-99.14311|19.44113
1|1|10|2|63|Cuauhtémoc|-99.12878|19.40564
1|2|2|3|34|Cuauhtémoc|-99.15883|19.45502
1|2|1|2|40|Cuauhtémoc|-99.18050|19.41415
1|3|2|2|99|Cuauhtémoc|-99.15569|19.43981
1|6|2|2|63|Cuauhtémoc|-99.15772|19.40379
1|7|2|2|70|Cuauhtémoc|-99.16414|19.41740
1|2|2|2|24|Cuauhtémoc|-99.13080|19.44322
1|3|10|2|38|Cuauhtémoc|-99.15255|19.42857
1|3|2|2|34|Cuauhtémoc|-99.14039|19.45523
1|4|1|2|55|Cuauhtémoc|-99.13102|19.42355
1|4|2|2|31|Cuauhtémoc|-99.15927|19.43175
1|4|2|3|26|Cuauhtémoc|-99.12641|19.46115
1|5|2|2|34|Cuauhtémoc|-99.16661|19.44088
1|5|2|3|25|Cuauhtémoc|-99.17858|19.41823
1|5|10|3|31|Cuauhtémoc|-99.13616|19.40594
1|6|6|2|29|Cuauhtémoc|-99.13243|19.46438
1|6|1|2|30|Cuauhtémoc|-99.17898|19.41693
1|5|12|1|0|Cuauhtémoc|-99.13981|19.44137
1|3|10|1|0|Cuauhtémoc|-99.12311|19.44266
1|6|2|2|26|Cuauhtémoc|-99.16414|19.41740
1|6|1|2|27|Cuauhtémoc|-99.15888|19.42469
1|7|2|2|37|Cuauhtémoc|-99.16367|19.42557
1|7|10|2|65|Cuauhtémoc|-99.12360|19.43864
1|1|4|2|19|Cuauhtémoc|-99.14302|19.43223
1|3|10|2|23|Cuauhtémoc|-99.14880|19.45720
1|3|1|2|27|Cuauhtémoc|-99.15326|19.44630
1|4|1|2|99|Cuauhtémoc|-99.13914|19.40356
1|4|1|3|34|Cuauhtémoc|-99.14349|19.42420
1|4|2|2|56|Cuauhtémoc|-99.14124|19.45116
1|5|1|1|0|Cuauhtémoc|-99.14784|19.44341
1|5|1|1|0|Cuauhtémoc|-99.16918|19.42983
1|7|1|1|0|Cuauhtémoc|-99.16449|19.44926
1|2|5|2|99|Cuauhtémoc|-99.16047|19.44176
1|3|1|1|0|Cuauhtémoc|-99.12755|19.46153
1|5|1|1|0|Cuauhtémoc|-99.16449|19.44926
1|5|1|1|0|Cuauhtémoc|-99.16449|19.44926
1|5|1|2|31|Cuauhtémoc|-99.14880|19.45720
1|5|1|3|46|Cuauhtémoc|-99.13430|19.41796
